meta,id,tweet,sentiment,emotion,SentimentLabel,EmotionLabel,tweetP
meta,35605,RT @kylegriffin1 Nancy Pelosi on the blocking of the disaster relief bill by a third Republican This is staggering ... Every day that Ho …,neutral,others,1,4,rt nancy pelosi on the blocking of the disaster relief bill by a third republican this is staggering . . every day that ho
meta,18655,@AlfahadPendari4 Same happens even with me Yaar dekhna tho bohot Kuch Chahta hoon but dekhne ko Mann hi Nahi hota h … https//t co/vdsUNafF00,neutral,others,1,4,same happens even with me yaar dekhna tho bohot kuch chahta hoon but dekhne ko mann hi nahi hota h https t co vdsunaff00
meta,31822,@TajinderBagga Parliament me pehle jaisa hangama karne ka irada ... iss baar hangama karnewale ek ek kutte ko bahar b … https//t.co/LBvJKOisrs,negative,anger,0,0,parliament me pehle jaisa hangama karne ka irada . . iss baar hangama karnewale ek ek kutte ko bahar b https t . co lbvjkoisrs
meta,11731,@RahulGandhi @INCIndia @BJPLive @ANI raga ka kehna ki Bjp ka sashan British rule ki tarah haijanta fool nhi aapk … https//t.co/V9tbHk1K79,negative,others,0,4,raga ka kehna ki bjp ka sashan british rule ki tarah haijanta fool nhi aapk https t . co v9tbhk1k79
meta,17302,@adeez1714 @sonamohapatra Tera baap aya tha dekhne chutiye murderer hain ke nai jaise tune badi apni bandiyo ke s … https//t.co/5wE39E2x9O,negative,anger,0,0,tera baap aya tha dekhne chutiye murderer hain ke nai jaise tune badi apni bandiyo ke s https t . co 5we39e2x9o
meta,20307,@YeshaJethva1 Ye bina budhi ka insaan pappu baklol aage ke 5 saal fir se desh ki janta ka intertenment krega usi ka … https//t.co/NvtFOIDO1Z,negative,anger,0,0,ye bina budhi ka insaan pappu baklol aage ke 5 saal fir se desh ki janta ka intertenment krega usi ka https t . co nvtfoido1z
meta,17308,@ProductionAadar @_ Jo _ khan Junaid jo genuine issues hai wo hai lakin mai yay maan hi nahi sakta k Army walay tort … https//t co/cGrAs7tAxF,neutral,others,1,4,jo khan junaid jo genuine issues hai wo hai lakin mai yay maan hi nahi sakta k army walay tort https t co cgras7taxf
meta,21113,Pm modi ji kahte h ki alpsankhyako ko sath lekar chalna h pichli sarkaro ne alpsankhyako ko vote lene ke liye istem … https//t.co/koH9Bvbt3B,negative,sadness,0,5,pm modi ji kahte h ki alpsankhyako ko sath lekar chalna h pichli sarkaro ne alpsankhyako ko vote lene ke liye istem https t . co koh9bvbt3b
meta,6887,@xryxsx Hye can u open ur dm ? Thankyou 😊,neutral,others,1,4,hye can u open ur dm ? thankyou smiling face with smiling eyes
meta,4019,@IsbUniteed you said it absolutely right ....... waqae pagal aadmi tha ........ he filled his negativity and cowardes … https//t.co/nSjepL8qb1,neutral,others,1,4,you said it absolutely right . . waqae pagal aadmi tha . . he filled his negativity and cowardes https t . co nsjepl8qb1
meta,20150,@aSoulRebellion @ArvindKejriwal God bless her 😊. Pagla kejriwal se dur rakho tabhi bachi ki future bright hogi 😊,negative,anger,0,0,god bless her smiling face with smiling eyes . pagla kejriwal se dur rakho tabhi bachi ki future bright hogi smiling face with smiling eyes
meta,23666,@sensexbaba @SumitResearch @CNBC _ Awaaz @NeerajCNBC Shail sir good job.nice information.old market yad aa Gaya.Nice one.,positive,joy,2,3,awaaz shail sir good job . nice information . old market yad aa gaya . nice one .
meta,41206,RT @PakCricFanatik Imad aisay check kar raha hai jaisay kit khareednay aaya hai https//tco/8Y9jiF5lYi,negative,anger,0,0,rt imad aisay check kar raha hai jaisay kit khareednay aaya hai https tco 8y9jif5lyi
meta,19560,RT @babyhoneyhn bta was truly a blessing https//t co/CHHvpqyYdX,positive,joy,2,3,rt bta was truly a blessing https t co chhvpqyydx
meta,3318,@javerias Jab Kapra eejaad nahi hoova tha to Janwer ki Khaal hi Sardion me Jisam ko Sardi say bachanay kay waastay … https//t.co/p0ATcHdKyn,neutral,others,1,4,jab kapra eejaad nahi hoova tha to janwer ki khaal hi sardion me jisam ko sardi say bachanay kay waastay https t . co p0atchdkyn
meta,1262,It ’ s proud moment for Ganjam that more than 83 students of Odisha Aadarsh Vidyalaya of Ganjam scored more than 90%… https//t.co/aTkLCOKzxT,positive,joy,2,3,it s proud moment for ganjam that more than 83 students of odisha aadarsh vidyalaya of ganjam scored more than 90 https t . co atklcokzxt
meta,25394,@PiyushGoyal Sir sarkar jitna bhi karle humlog jabtak jagruk aur responsible nahi honge tabtak kuch bhi thik nahi … https//t.co/fhWmpqbwL5,positive,sadness,2,5,sir sarkar jitna bhi karle humlog jabtak jagruk aur responsible nahi honge tabtak kuch bhi thik nahi https t . co fhwmpqbwl5
meta,27415,@pancholi _ rakhi @danka _ b @DehnaviElli I ’ ll start working on a design.You cool with barbed wire ?,neutral,others,1,4,rakhi b i ll start working on a design . you cool with barbed wire ?
meta,8178,@MaryamNSharif tmhy is bt pe shrm ani chahye jo in masoom bacho ki jano pe b sayast kr rahi ho ... itma drd tha to t … https//t.co/DgSHVK2JEL,negative,anger,0,0,tmhy is bt pe shrm ani chahye jo in masoom bacho ki jano pe b sayast kr rahi ho . . itma drd tha to t https t . co dgshvk2jel
meta,17284,RT @syed _ aze She tum bahar maat nikalna He Q ? She bahar kutty pakrny ki mohim start hoyie hai 14y/o nigga https//t.co/OjW4H0nSP9,neutral,others,1,4,rt aze she tum bahar maat nikalna he q ? she bahar kutty pakrny ki mohim start hoyie hai 14y o nigga https t . co ojw4h0nsp9
meta,31840,@PiyushGoyal Sir ji aapko bahot bathai.Mai latur maharastra se ek aam insan aap se ek vinanti hai ki.Hame ek trai … https//t.co/xAzHADFIcv,neutral,others,1,4,sir ji aapko bahot bathai . mai latur maharastra se ek aam insan aap se ek vinanti hai ki . hame ek trai https t . co xazhadficv
meta,21162,RT @i _____ anum APki Personality aur Avi ke hisab se APkoo kya hona chahiy Drop your name I'll tell u 😆😊 1 Doctor 2 Hafiz _ e _ Quran 3 M …,neutral,others,1,4,rt anum apki personality aur avi ke hisab se apkoo kya hona chahiy drop your name i will tell u grinning squinting face smiling face with smiling eyes 1 doctor 2 hafiz e quran 3 m
meta,17263,@akshaykumar @ajaydevgn May his soul rest in peace.thanks Veeru Devgn sir for made our childhood awesome by giving … https//t.co/qzV5fwGFNK,positive,joy,2,3,may his soul rest in peace . thanks veeru devgn sir for made our childhood awesome by giving https t . co qzv5fwgfnk
meta,19807,@narendramodi @PiyushGoyal Great person of tha world Shree Narendra Damodar Modi apko bahut bahut badhai aap desh k … https//t co/WcEFy9RXS9,positive,joy,2,3,great person of tha world shree narendra damodar modi apko bahut bahut badhai aap desh k https t co wcefy9rxs9
meta,21010,Nariender modi ji ki Jeet hui ha 350 M P ki nhi Jo modi ka nam say vote magta ha sudhar jao 5sal ka time ha kuch k … https//t co/cQMp5SCrP8,neutral,others,1,4,nariender modi ji ki jeet hui ha 350 m p ki nhi jo modi ka nam say vote magta ha sudhar jao 5sal ka time ha kuch k https t co cqmp5scrp8
meta,38961,RT @Mahendr83278547 @IndiaToday Teri kimat dokodi ki ho gayi ... amit shah will capture telegana soon ... kcr will resign ...,negative,anger,0,0,rt teri kimat dokodi ki ho gayi . . amit shah will capture telegana soon . . kcr will resign . .
meta,29007,@AnkushMourya11 @MumbaiPolice @MahaCyber1 @Brijeshbsingh @Dev _ Fadnavis @narendramodi Ankush maurya aur tu sabse bade wala chutiya sale,negative,anger,0,0,fadnavis ankush maurya aur tu sabse bade wala chutiya sale
meta,42549,RT @Rakeshtimex @sherryontopp Sidhu ji Suna tha sardar baat k pakke hote hai kya hua AAP saradar nahi ya baat ke pakke nahi https//t.co …,negative,anger,0,0,rt sidhu ji suna tha sardar baat k pakke hote hai kya hua aap saradar nahi ya baat ke pakke nahi https t . co
meta,21896,Spurs jeet jae bs Liverpool kutta ki mout haray,negative,anger,0,0,spurs jeet jae bs liverpool kutta ki mout haray
meta,34929,RT @WhaJoTalkinBout receptionist sit wherever you ’ d like me thank you I ’ ll be in my car,neutral,others,1,4,rt receptionist sit wherever you d like me thank you i ll be in my car
meta,22029,@unofficialgopi @babygroot _ IN JCB ne bahut machayi khudai is the Modi Ji ke jeetne pe lakh lakh badhai is the 😂,positive,joy,2,3,in jcb ne bahut machayi khudai is the modi ji ke jeetne pe lakh lakh badhai is the face with tears of joy
meta,8055,RT @renminrise Renmin AU where jaemin and renjun are in love with each other but something prevent to let them letting out ‘ i love you ’…,positive,joy,2,3,rt renmin au where jaemin and renjun are in love with each other but something prevent to let them letting out i love you
meta,12460,Bsdk sharm he tuje bhade ka anti indian had he bc IPL ka fever utra nahi abhi Tak Kya https//t.co/c0bfB1G1tB,negative,anger,0,0,bsdk sharm he tuje bhade ka anti indian had he bc ipl ka fever utra nahi abhi tak kya https t . co c0bfb1g1tb
meta,3085,RT @ZaraHayatKhans @ZahidAf4646 Duniya ka masoom Tareen Banda Allah jhoot na bulway Masoom dekho 😂😂😂😂😂,neutral,others,1,4,rt duniya ka masoom tareen banda allah jhoot na bulway masoom dekho face with tears of joy face with tears of joy
meta,17735,Route no 774 ki koi gadi nhi h Or jo h 2 se 3 hrs ki time pr ye kesi parivan suvidha h # dtc # transportminister @kgahlot,neutral,others,1,4,route no 774 ki koi gadi nhi h or jo h 2 se 3 hrs ki time pr ye kesi parivan suvidha h dtc transportminister
meta,44207,@Gurmeetramrahim # StayAwayFromHypocrisy Pujya Guru Ji in dhongion se dur rehne ki prerna dete hai jo logo ko jhuth … https//t.co/mzrRckv3Bl,positive,joy,2,3,stayawayfromhypocrisy pujya guru ji in dhongion se dur rehne ki prerna dete hai jo logo ko jhuth https t . co mzrrckv3bl
meta,35034,@SanjayAzadSln Tum bhnchd delhi se bhi jaoge Sirf 4 school chamka kr ye smjhte ho delhi ki sb problem solve hogyi ?,negative,anger,0,0,tum bhnchd delhi se bhi jaoge sirf 4 school chamka kr ye smjhte ho delhi ki sb problem solve hogyi ?
meta,8175,@narendramodi congratulations modi once more modi sarkar chali to chali modi lahar chali har Sahar Sahar har gaaon … https//t co/SCKbDkNFd3,positive,joy,2,3,congratulations modi once more modi sarkar chali to chali modi lahar chali har sahar sahar har gaaon https t co sckbdknfd3
meta,21734,RT @_ Abu _ Bakar @GharibTabahDay Yaar ye short course walay boyses ki hardships ko cash kartay hein Aur wo becharay wakaye jaan day rahay h …,positive,sadness,2,5,rt abu bakar yaar ye short course walay boyses ki hardships ko cash kartay hein aur wo becharay wakaye jaan day rahay h
meta,12297,BEST # YehJawaaniHaiDeewani Dialogues to celebrate # 6YearsOfYJHD # 6YearsOfYehJawaaniHaiDeewani VIEW HERE … https//t.co/eiV7rT1kfl,neutral,others,1,4,best yehjawaanihaideewani dialogues to celebrate 6yearsofyjhd 6yearsofyehjawaanihaideewani view here https t . co eiv7rt1kfl
meta,4054,To my future wife Jahan bhi ho khush raho bohot hi jald milenge.Aunty or uncle ko salam.,positive,joy,2,3,to my future wife jahan bhi ho khush raho bohot hi jald milenge . aunty or uncle ko salam .
meta,26375,RT @narendramodi On landing in Ahmedabad paid tributes to the great Sardar Patel An icon of modern India his contribution towards nat …,positive,joy,2,3,rt on landing in ahmedabad paid tributes to the great sardar patel an icon of modern india his contribution towards nat
meta,17503,@SunnyShines _ @jamneshOO7 @5eingRahul @BeingAkashs harami ko koi samjhao ki iski hi baat karri hai wo ladki .. thark … https//t.co/9hxMMZ2gi3,negative,anger,0,0,harami ko koi samjhao ki iski hi baat karri hai wo ladki . . thark https t . co 9hxmmz2gi3
meta,14387,@tushar16 Sir if orbit holds .. ATH bhi aa jayega ..,neutral,others,1,4,sir if orbit holds . . ath bhi aa jayega . .
meta,15680,Beta padhai nahi karoge toh tumhare gharpe AC nahi hoga is best scare tactic imo,neutral,others,1,4,beta padhai nahi karoge toh tumhare gharpe ac nahi hoga is best scare tactic imo
meta,26237,@Bhar _ me _ jao That is good stay blessed,positive,joy,2,3,me jao that is good stay blessed
meta,6929,Gainde Teri Budhhi bhrast ho gayee hai mandir me baith ke Non Veg Kaun khata hai https//t.co/O5DB2fY5TT,negative,anger,0,0,gainde teri budhhi bhrast ho gayee hai mandir me baith ke non veg kaun khata hai https t . co o5db2fy5tt
meta,12699,@ReallySwara Tera koi tweet nhi dikha jab amethi me bjp k worker ko mara gaya waha bhi to apni gandi shakal lekar j … https//t co/GzDOyNiQww,negative,anger,0,0,tera koi tweet nhi dikha jab amethi me bjp k worker ko mara gaya waha bhi to apni gandi shakal lekar j https t co gzdoyniqww
meta,28943,Dhoom series mein swag chaiye aur srk acchi choice nhi h .# Salman Khan will be good choice # Dhoom4,neutral,others,1,4,dhoom series mein swag chaiye aur srk acchi choice nhi h . salman khan will be good choice dhoom4
meta,40081,@India _ MH12 @babu7472 tereko keh rha bc,negative,anger,0,0,mh12 tereko keh rha bc
meta,41146,City 😍🤗 Gaoun ka shoq bhot hai wo srf Pakistan tour me dkhne ko naseeb hua tha 😔😢 https//t co/wpMsEuB60q,negative,others,0,4,city smiling face with heart eyes smiling face with open hands gaoun ka shoq bhot hai wo srf pakistan tour me dkhne ko naseeb hua tha pensive face crying face https t co wpmseub60q
meta,24627,@sultan70724879 @AmbreenPTI1 @MaryamNSharif Ye gund Maryam nawaz ne khud start ker wai hai social media per.Imran … https//t.co/TEP5JTK579,neutral,others,1,4,ye gund maryam nawaz ne khud start ker wai hai social media per . imran https t . co tep5jtk579
meta,7867,@tinkerbell9958 Plot hi plot - khurana se better koi naheen.Rehta hoon pani main par zameen sari meri hai.Sapney … https//t.co/ANTIVfTrzR,positive,joy,2,3,plot hi plot khurana se better koi naheen . rehta hoon pani main par zameen sari meri hai . sapney https t . co antivftrzr
meta,37474,@ARanganathan72 @moronhumor Ranga sir life mein ek baar zaroor dekhna chahoonga - u Shekhar and Rajdeep in a clos … https//tco/e81mFqViKB,neutral,others,1,4,ranga sir life mein ek baar zaroor dekhna chahoonga u shekhar and rajdeep in a clos https tco e81mfqvikb
meta,19395,@NagatoBlazing You can get my friend MuMMi to edit one for you,neutral,others,1,4,you can get my friend mummi to edit one for you
meta,21563,@iiscoDisco Jhoot nahi bol raha yay apni mahnat say PM bana hai or jab ap khud kisi Cheez ko experience kartay ho t … https//t.co/hkLSUc9hCx,positive,joy,2,3,jhoot nahi bol raha yay apni mahnat say pm bana hai or jab ap khud kisi cheez ko experience kartay ho t https t . co hklsuc9hcx
meta,22494,@someshjha7 chaukidaro ki ginti nahi update hua isme ... sabr rakho pakoda stall ka bhi judna baki hai ... aur bhakt bh … https//t.co/c56p8akqAZ,negative,anger,0,0,chaukidaro ki ginti nahi update hua isme . . sabr rakho pakoda stall ka bhi judna baki hai . . aur bhakt bh https t . co c56p8akqaz
meta,21995,@AyeshaAgenda Dear # Baby first there are few respectful Pakistanis.Malala is one of them.Aapki parwarish bahut h … https//t.co/R3aUAWg824,positive,joy,2,3,dear baby first there are few respectful pakistanis . malala is one of them . aapki parwarish bahut h https t . co r3auawg824
meta,22639,Some shit jus don ’ t look right to me but I kud b wrong 🤷🏾‍♂️,negative,anger,0,0,some shit jus don t look right to me but i kud b wrong man shrugging medium dark skin tone
meta,36423,@PujaaGhosh @AK3Wonder Yeah my mom use to see to unke sath i too used watch 😊,neutral,others,1,4,yeah my mom use to see to unke sath i too used watch smiling face with smiling eyes
meta,29157,@abpnewshindi Bahoot baar sochta tha ki ye banda aaj team me kyun nahi h.He is my favourite ... acha h ye rajniti me … https//t.co/GR9mg6zyhU,positive,joy,2,3,bahoot baar sochta tha ki ye banda aaj team me kyun nahi h . he is my favourite . . acha h ye rajniti me https t . co gr9mg6zyhu
meta,376,@Nawab _ ZaDa _ Here @Syedees @itx _ Bilal _ @Acid _ 6969 Likhna to sekhly teesri jamat fail 🤣😈🔥,neutral,others,1,4,zada here bilal 6969 likhna to sekhly teesri jamat fail rolling on the floor laughing smiling face with horns fire
meta,16520,@khanumarfa Ye india gandhi ka nai h nehru ka tha ab hmlogo ka h Gandhi se aajadi ke bad congress ko bhang karn … https//t co/Hik3DZZlK1,negative,anger,0,0,ye india gandhi ka nai h nehru ka tha ab hmlogo ka h gandhi se aajadi ke bad congress ko bhang karn https t co hik3dzzlk1
meta,17415,RT @MayWard85331344 @russsamsonn @S _ Class _ Rank14 Thank you so much Sir @mor1019 Kakayanin Kaya by Maymay Entrata # MayWard # MaymayEntra …,positive,joy,2,3,rt class rank14 thank you so much sir kakayanin kaya by maymay entrata mayward maymayentra
meta,24349,“ Tujhe kitna chahne lage ” from # KabirSingh sounds really good on first listen.# ArijitSingh @shahidkapoor,positive,joy,2,3,tujhe kitna chahne lage from kabirsingh sounds really good on first listen . arijitsingh
meta,16628,@Xadeejournalist O Bc .... O parhy likhy jahil O ghatia soch rakhny waly insan aur Kia bakwas nikalo tery lye Bosr … https//t.co/R4gco0TSgc,negative,anger,0,0,o bc . . o parhy likhy jahil o ghatia soch rakhny waly insan aur kia bakwas nikalo tery lye bosr https t . co r4gco0tsgc
meta,9935,Ye EVM electronic voting machine nhi hi ye to इच्छा पूर्ति मशीन hai according to opposition Modi ji ke pass supreme … https//tco/Drg9XtEGw4,neutral,others,1,4,ye evm electronic voting machine nhi hi ye to hai according to opposition modi ji ke pass supreme https tco drg9xtegw4
meta,34084,RT @anshi _ insan # FreeMedicalCampsAtDSS Saint Dr @Gurmeetramrahim Singh Ji Insan encourages all to value and save human lives.Human life i …,neutral,others,1,4,rt insan freemedicalcampsatdss saint dr singh ji insan encourages all to value and save human lives . human life i
